,image_link,group_id,entity_name,entity_value,textfromimg,processed text,new processed text
527,https://m.media-amazon.com/images/I/81jWJ27eORL.jpg,810266,item_weight,235 gram,"Skiv Shakti sAúts PURE Exclusive Pooja & Spritual Items COPPER Carantey 'Width 12 €m R"" 8 "" SHIV SSA SHAKTI ARTS "" 1 * 8 2 1* cOiíFROL 5 f 9 <pRo8",skiv shakti saúts pure exclusive pooja spritual items copper carantey 12 r 8 shiv ssa shakti arts 1 8 2 coiífrol 5 f 9 pro8,skiv shakti saúts pure exclusive pooja spritual items copper carantey 12 r 8 shiv ssa shakti arts 1 8 2 coiífrol 5 f 9 pro8
528,https://m.media-amazon.com/images/I/51n6jNqdQ+L.jpg,993359,item_weight,1.76 ounce,Shan Q#Fata Recipe & Seasoning MiX Haleem Veat lentil Mix e5gh1za,q fata recipe seasoning mix haleem veat lentil mix e5gh1za,q fata recipe seasoning mix haleem veat lentil mix e5gh1za
529,https://m.media-amazon.com/images/I/71hQMF-ovpL.jpg,204245,maximum_weight_recommendation,25 kilogram,Side Grip Provides more Durability and Lifting Weight Limit 25Kg,side grip provides durability lifting weight limit 25kg,side grip provides durability lifting weight limit 25kg
530,https://m.media-amazon.com/images/I/81Md2Rf0jNL.jpg,347404,item_weight,4.5 kilogram,NN ks kraft seeds Your one stop shop for gardening needs. 4 Kraft Hnoia filbres Apioouro Cul Cuconul 'QuAUty Kraft Organic 'SUPERBC Jux COCoPEAT  Ey(eicr) 91 44 KraftSred Eacgfexyn 8 Jpeea elia (Ca Fio,nn ks kraft seeds one stop shop gardening needs 4 kraft hnoia filbres apioouro cul cuconul kraft organic jux cocopeat ey eicr 91 44 kraftsred eacgfexyn 8 jpeea elia ca fio,nn ks kraft seeds one stop shop gardening needs 4 kraft hnoia filbres apioouro cul cuconul kraft organic jux cocopeat ey eicr 91 44 kraftsred eacgfexyn 8 jpeea elia ca fio
531,https://m.media-amazon.com/images/I/81XOwrnEzWL.jpg,929999,item_weight,80 gram,5-FORCE MAX 5 8 3 GrAMs POUNDS The giant slayer! |,max 5 8 3 grams pounds giant slayer,max 5 8 3 gram pounds giant slayer
532,https://m.media-amazon.com/images/I/81vEMGOaA+L.jpg,929999,item_weight,30 pound,30 LBS TENSION T LBS 1+4 + + + 2 1 1,30 lbs tension lbs 2 1 1,30 lbs tension lbs 2 1 1
533,https://m.media-amazon.com/images/I/61tSt4Z432L.jpg,524635,item_weight,5 millilitre,KAJAH KAJAH OIL OIL Instant Instant Pain Relief Pain Relief 5 ml 5 ml KAJAH KAJAH KAJAH OIL OIL OIL Instant Instant Instant Pain Relief Pain Relief Pain Relief 5 ml 5 ml 5 ml,kajah kajah oil oil instant instant pain relief pain relief 5 ml 5 ml kajah kajah kajah oil oil oil instant instant instant pain relief pain relief pain relief 5 ml 5 ml 5 ml,kajah kajah oil oil instant instant pain relief pain relief 5 millilitre 5 ml kajah kajah kajah oil oil oil instant instant instant pain relief pain relief pain relief 5 ml 5 ml 5 ml
534,https://m.media-amazon.com/images/I/61bgCqNKgjL.jpg,524635,item_weight,5 millilitre,KAJAH OIL Instant Pain Relief KAJAH OIL 5 ml 5mI Instant Pain Relief,kajah oil instant pain relief kajah oil 5 ml 5mi instant pain relief,kajah oil instant pain relief kajah oil 5 millilitre 5mi instant pain relief
535,https://m.media-amazon.com/images/I/610bLFQIS3L.jpg,442321,item_weight,15.0 kilogram,"75Ke 6"" MAS 95cm/37.4"" MING1cm/24"" 4Ocm/15.7"" 6Ocm/23.€ 57cm/22.4"" 5.7"" 4Ocm/1",75ke 6 mas,75ke 6 mas
536,https://m.media-amazon.com/images/I/610bLFQIS3L.jpg,442321,height,95.0 centimetre,"75Ke 6"" MAS 95cm/37.4"" MING1cm/24"" 4Ocm/15.7"" 6Ocm/23.€ 57cm/22.4"" 5.7"" 4Ocm/1",75ke 6 mas,75ke 6 mas
537,https://m.media-amazon.com/images/I/81qszCTb+bL.jpg,459516,item_weight,10000 milligram,"Horbäach Reishi Mushroom 10,O00mg From 5:1 Extract 100 Capsules Food Supplement",horbäach reishi mushroom 10 o00mg extract 100 capsules food supplement,horbäach reishi mushroom 10 o00mg extract 100 capsules food supplement
538,https://m.media-amazon.com/images/I/81XGHPJXaxL.jpg,459516,item_weight,10000 milligram,"Equivalent to 10,OOOmg of Reishi Mushroom Extract (Ganoderma lucidum) daily. Standardised to contain 35% polysaccharides. Horbäach Horbäach Reishi Mushroom 10,OOOmg From 5.1 Extract 100 Capsules Food Supplement",equivalent 10 ooomg reishi mushroom extract ganoderma lucidum daily standardised contain 35 polysaccharides horbäach horbäach reishi mushroom 10 ooomg extract 100 capsules food supplement,equivalent 10 ooomg reishi mushroom extract ganoderma lucidum daily standardised contain 35 polysaccharides horbäach horbäach reishi mushroom 10 ooomg extract 100 capsules food supplement
539,https://m.media-amazon.com/images/I/81TggckMRtL.jpg,459516,item_weight,10000 milligram,"GLUTEN FREE SOY FREE DAIRY From FREE FREE FROM PRESERVATIVES Horbäach Horbäach' Reishi Mushroom 10,OOOmg Extract 5.1 Capsules 100 Supplement Food",gluten free soy free dairy free free preservatives horbäach horbäach reishi mushroom 10 ooomg extract capsules 100 supplement food,gluten free soy free dairy free free preservatives horbäach horbäach reishi mushroom 10 ooomg extract capsules 100 supplement food
540,https://m.media-amazon.com/images/I/91YHYuLs6YL.jpg,459516,item_weight,10000 milligram,"Horbäach 100% HIGHEST QUALITY To 2 Reishi GMP 10,OOOmg An From 5:1 Extract 100 Capsules Food Supplement Horbäach Horbäach GMP ( {ORMULATED 8 Mushroom 8 fORMULATS?",horbäach 100 highest quality 2 reishi gmp 10 ooomg extract 100 capsules food supplement horbäach horbäach gmp ormulated 8 mushroom 8 formulats,horbäach 100 highest quality 2 reishi gmp 10 ooomg extract 100 capsules food supplement horbäach horbäach gmp ormulated 8 mushroom 8 formulats
541,https://m.media-amazon.com/images/I/61veU4csGzL.jpg,752266,item_weight,2.4 gram,Rra,rra,rra
542,https://m.media-amazon.com/images/I/61aC-VmOwyL.jpg,730429,item_weight,235.0 gram,235mm/9.25inch PM AL TEMP Receive 1 18mm/O. 7inch Weighs 235 grams Receive Texp f,pm al temp receive 1 7inch weighs 235 grams receive texp f,pm al temp receive 1 7inch weighs 235 gram receive texp f
543,https://m.media-amazon.com/images/I/41L36Xmjq1L.jpg,299791,item_weight,6.1 gram,19.9*19.4MM Weight: 6.1g Length: 45+5cm,weight length,weight length
544,https://m.media-amazon.com/images/I/71mCI1CckQL.jpg,459516,item_volume,699.0 litre,"QUALITY IS OUR TOR PRIORITY AND IT IS THIRD PARTY ilac MRÁ ACCREDIA lneaodACcDUo LAB N'0699 Eft MERIEUX ecsin NutriSciences Innovation (cscarch Mérieux NutriSciences Company Test Report 21LA04600 of the day 22/03/2021 Sample matrix: Dietary supplements Samplc descrlptlon: TURMERIC CIRCUMIN BATCH: 11120 EXP: 11/2023 Customer: NORDIC BY NATURE INC. LONNROTINKATU N.5 00100 HELSINKI Sampling by: Customer Sampling site: Lonnrotinkatu n.5 Helsinki Finland Sampllng date: 10/03/2021 Dclivcred by: Couricr Sample reccipt date: 16/03/2021 Analysls start date: 16/03/2021 Analysis end date: 22/03/2021 Microbiological Analytlcal Results Paramelcr Punie Momhods UM: Resulls Uncertalnly "" Tolal aerobic microbial count CFUig 120 310 haRMKA 01/2021-20612 Enumeration 0l Enlerobacleriaceae CFUlg <10 N.A. Uni ENIS0 21528-22017/e€1.2018 Enumeration Escherichia coll   (-glucoronidase posilive CFUiq <10 Is0 6649-2-2001 Enumoration ycasts CFUI oeen EU PhARMA 1/2021.20612 Enumeration ol moulds cfuiq EU PhARMA 01/2021-20612 AAVALA BS Total yeasts and moukds CFUiq <10 HaRRA 01/2021-20612 Detection of Salmonella spP Absent N.A EU PhARMA 01/2021- 20612 01/2021- 20613 01/2014- 20631 225 Chemcal Analytica Results T U R M E R / € Parameter AnayiaOihoos UM Results Uncertalnly Cadmium mofko 0,280 40,052 Ew 13805.2014 UnI EN 15763-2010 {Chhdu Mercury Mgikg 0,003 40,001 UNi EN 13805-2014 UnI EN 15763-2010 CURCUMIN Lead mgikg 0,25 40,05 CMP UnI Ew 13805.2014 uNI EN 15763-2010 Arsenic mg kg 0,068 10,013 Unien 13805.2014 UNIEN 15763.2010 W / T H P | P E R / N E not uacditcd bY ACCREDDA cxoandcdunccaainy covcruqc Iuto Kez (confidcrcc Icvcl 9586), Unlcss othersc spcofcd., Page 0l 2 Rcport digitally signed accordance with Lcgislative Dccrce n.82 March, 7th 2005 and subscqucnt amendments and additions. ADOPT THE PACE OF NATURE, EcamRicer  Company subieci t0 Ihe direcuon an0 cooioination Merieux MutriSciences Corporation Head Ollice Vlale del Lavora 36030 Monte Malo phone +39 0445 605838 lax *39 0445 581430 0Ma Inlovacamdcercom web sile ecamncercom HER SECRET IS PATIENCE Vat 01650050246 Vicenza 175400  Iully Paid up €75.0o0,00 RALPH WALDO EMERSON 180 CAPSULES",quality tor priority third party ilac mrá accredia lneaodaccduo lab eft merieux ecsin nutrisciences innovation cscarch mérieux nutrisciences company test report 21la04600 day sample matrix dietary supplements samplc descrlptlon turmeric circumin batch 11120 exp customer nordic nature lonnrotinkatu 00100 helsinki sampling customer sampling site lonnrotinkatu helsinki finland sampllng date dclivcred couricr sample reccipt date analysls start date analysis end date microbiological analytlcal results paramelcr punie momhods um resulls uncertalnly tolal aerobic microbial count cfuig 120 310 harmka enumeration 0l enlerobacleriaceae cfulg 10 uni enis0 enumeration escherichia coll posilive cfuiq 10 is0 enumoration ycasts cfui oeen eu pharma enumeration ol moulds cfuiq eu pharma aavala bs total yeasts moukds cfuiq 10 harra detection salmonella spp absent eu pharma 20612 20613 20631 225 chemcal analytica results u r e r parameter anayiaoihoos um results uncertalnly cadmium mofko ew uni en chhdu mercury mgikg uni en uni en curcumin lead mgikg cmp uni ew uni en arsenic mg kg unien unien w h p p e r n e uacditcd accredda cxoandcdunccaainy covcruqc iuto kez confidcrcc icvcl 9586 unlcss othersc page 0l 2 rcport digitally signed accordance lcgislative dccrce march 7th 2005 subscqucnt amendments additions adopt pace nature ecamricer company subieci t0 ihe direcuon an0 cooioination merieux mutrisciences corporation head ollice vlale del lavora 36030 monte malo phone 0445 605838 lax 0445 581430 0ma inlovacamdcercom web sile ecamncercom secret patience vat 01650050246 vicenza 175400 iully paid ralph waldo emerson 180 capsules,quality tor priority third party ilac mrá accredia lneaodaccduo lab eft merieux ecsin nutrisciences innovation cscarch mérieux nutrisciences company test report 21la04600 day sample matrix dietary supplements samplc descrlptlon turmeric circumin batch 11120 exp customer nordic nature lonnrotinkatu 00100 helsinki sampling customer sampling site lonnrotinkatu helsinki finland sampllng date dclivcred couricr sample reccipt date analysls start date analysis end date microbiological analytlcal results paramelcr punie momhods um resulls uncertalnly tolal aerobic microbial count cfuig 120 310 harmka enumeration 0l enlerobacleriaceae cfulg 10 uni enis0 enumeration escherichia coll posilive cfuiq 10 is0 enumoration ycasts cfui oeen eu pharma enumeration ol moulds cfuiq eu pharma aavala bs total yeasts moukds cfuiq 10 harra detection salmonella spp absent eu pharma 20612 20613 20631 225 chemcal analytica results u r e r parameter anayiaoihoos um results uncertalnly cadmium mofko ew uni en chhdu mercury mgikg uni en uni en curcumin lead mgikg cmp uni ew uni en arsenic milligram kilogram unien unien watt h p p e r n e uacditcd accredda cxoandcdunccaainy covcruqc iuto kez confidcrcc icvcl 9586 unlcss othersc page 0l 2 rcport digitally signed accordance lcgislative dccrce march 7th 2005 subscqucnt amendments additions adopt pace nature ecamricer company subieci t0 ihe direcuon an0 cooioination merieux mutrisciences corporation head ollice vlale del lavora 36030 monte malo phone 0445 605838 lax 0445 581430 0ma inlovacamdcercom web sile ecamncercom secret patience vat 01650050246 vicenza 175400 iully paid ralph waldo emerson 180 capsules
545,https://m.media-amazon.com/images/I/616gIYem7lL.jpg,523149,item_weight,2.0 gram,0.08ct 3mm 375 - 9k 2.3mm 29,3mm 375 9k 29,3mm 375 9k 29
546,https://m.media-amazon.com/images/I/61MlQO3L2HL.jpg,347404,item_weight,3.7 gram,Weight 3.7g 5 ; Excellent Drainage Design 8926s Raised bottom Multiple mesh drainage hole Root ventilation channel 9926s 5.2cm/2in 5.4cm/2.1in,weight 5 excellent drainage design 8926s raised bottom multiple mesh drainage hole root ventilation channel 9926s,weight 5 excellent drainage design 8926s raised bottom multiple mesh drainage hole root ventilation channel 9926s
547,https://m.media-amazon.com/images/I/71zHdpfjROL.jpg,628971,item_weight,1 kilogram,Morrisons Since 1899 The BUTCHERS On MARKET STREET BRITISH CHICKEN THIGHS 1kg Supplied By BRitish FARMS To Assured Welfare STandARDS FP Price Elkg PREPARED AND READY TO COOK Keep refrigerated 100g @a3Gnsuimed@rovidesz ENERGY Fat [saturates | Sugars Salt J9iBkal /10.99| 2.9g nil [0.259 | 10p6 1696 15% 096 496 Giêezdble 5RBARBS of anlAdulls Reference Intake? Use by AncToa,morrisons since 1899 butchers market street british chicken thighs 1kg supplied british farms assured welfare standards fp price elkg prepared ready cook keep refrigerated 100g a3gnsuimed rovidesz energy fat saturates sugars salt j9ibkal nil 10p6 1696 15 096 496 giêezdble 5rbarbs anladulls reference intake use anctoa,morrisons since 1899 butchers market street british chicken thighs 1kg supplied british farms assured welfare standards fp price elkg prepared ready cook keep refrigerated 100g a3gnsuimed rovidesz energy fat saturates sugars salt j9ibkal nil 10p6 1696 15 096 496 giêezdble 5rbarbs anladulls reference intake use anctoa
548,https://m.media-amazon.com/images/I/61t775ZzpUL.jpg,529606,item_weight,104 gram,YANKee CANDLe CRaFISMA  SINCE SUNNY DAYDREAM (7969 04g RêVERIE AU SOLEIL 1 DEPUIS 'R-FaiRe,yankee candle crafisma since sunny daydream 7969 04g rêverie au soleil 1 depuis,yankee candle crafisma since sunny daydream 7969 04g rêverie au soleil 1 depuis
549,https://m.media-amazon.com/images/I/61s4RS00gZL.jpg,529606,item_weight,623 gram,YANKee CANDLe' SUNNY DAYDREAM 1969 Reveme Au3oUeil 6239,yankee candle sunny daydream 1969 reveme au3oueil 6239,yankee candle sunny daydream 1969 reveme au3oueil 6239
550,https://m.media-amazon.com/images/I/71hs5hR0HCL.jpg,529606,item_weight,623 gram,"YANKCC CANDLe YANKee CANDLe: YANKCe CANDLe YANKeC CANDLe SUNNY DAYDREAM 19694 6239 YANKee CANDLe' ROSEBERAY 502553 , 79683 HOMEMADE HERB LEMONADE 4179 AFTERNOON ESCAPE 1969 8730 6220 Chela soSom 19695 2119  'Muuuuiy Cikuvis '1969",yankcc candle yankee candle yankce candle yankec candle sunny daydream 19694 6239 yankee candle roseberay 502553 79683 homemade herb lemonade 4179 afternoon escape 1969 8730 6220 chela sosom 19695 2119 cikuvis,yankcc candle yankee candle yankce candle yankec candle sunny daydream 19694 6239 yankee candle roseberay 502553 79683 homemade herb lemonade 4179 afternoon escape 1969 8730 6220 chela sosom 19695 2119 cikuvis
551,https://m.media-amazon.com/images/I/61d2+FXZgFL.jpg,993359,item_weight,350 gram,Gevinogragestion READY IN4% Mins Morrisons TAKEAWAY VEGETABLE MASALA MEDIUM In A Spiced Onion; TomaTo AND CoConUT SAUCE JD 350g 412 @ck (apprex 1663) (mlcreweved) ( Use by WMnY Salrztes| Sugars 10.99 0.81g VEGAn Oan Kull '$ Reference Ltake Reet tehigeraled Tvplcal €nergy values per JOOoc 41Cssaral poquus 8.49 [,gevinogragestion ready in4 mins morrisons takeaway vegetable masala medium spiced onion tomato coconut sauce jd 350g 412 ck apprex 1663 mlcreweved use wmny sugars vegan oan kull reference ltake reet tehigeraled tvplcal values per joooc 41cssaral poquus,gevinogragestion ready in4 mins morrisons takeaway vegetable masala medium spiced onion tomato coconut sauce jd 350g 412 ck apprex 1663 mlcreweved use wmny sugars vegan oan kull reference ltake reet tehigeraled tvplcal values per joooc 41cssaral poquus
552,https://m.media-amazon.com/images/I/51U1AUHfy4S.jpg,752266,wattage,10.0 watt,Blivrig 1OW IP66,blivrig 1ow ip66,blivrig 1ow ip66
553,https://m.media-amazon.com/images/I/619IwgmE7vL.jpg,844474,item_weight,0.65 kilogram,PORRASSO Weight: 0.65kg 14cm VA A4 MIn MA ( 3Ocm 28cm 14cm 4 28cm 21cm 5 9,porrasso weight 14cm va a4 min 3ocm 28cm 14cm 4 28cm 21cm 5 9,porrasso weight 14cm va a4 min 3ocm 28cm 14cm 4 28cm 21cm 5 9
554,https://m.media-amazon.com/images/I/6136jV+MAhL.jpg,179080,item_weight,10.3 kilogram,"HLLAND Xoo15V12UD Bicycle HAWK 14"" BlacklOrange GEROOSbo-14 CTN SIZE: 81X18X43 CM NW: 9.3 KGS G.W. 10.3 KGS KAYS (Blacklo rangr PO000335/202003 MADE IN CHINA pcslctn",hlland xoo15v12ud bicycle hawk 14 blacklorange ctn size 81x18x43 cm nw kgs kgs kays blacklo rangr made china pcslctn,hlland xoo15v12ud bicycle hawk 14 blacklorange ctn size 81x18x43 centimetre nw kgs kgs kays blacklo rangr made china pcslctn
555,https://m.media-amazon.com/images/I/71PpDivTGBL.jpg,681445,item_weight,9361.0 ton,The Language of Flowers ; 2 book that brings your 6 avorites flowers to life } Bloom & Books,language flowers 2 book brings 6 avorites flowers life bloom books,language flowers 2 book brings 6 avorites flowers life bloom books
556,https://m.media-amazon.com/images/I/81mop7vG17L.jpg,483370,item_weight,2.4 gram,80 2.4g REMOTE CONTROL APP REMOTE CONTROL 0 VOICE CONTROL Auol QQQQQQO,80 remote control app remote control 0 voice control auol qqqqqqo,80 remote control app remote control 0 voice control auol qqqqqqo
557,https://m.media-amazon.com/images/I/51vjHJDkFSL.jpg,523149,item_weight,2.1 gram,"INFORMATION Stainless Steel 8 Weight: About 2.1 g Notice:Manual measurement,there may be a little difference! , mm tiny",information stainless steel 8 weight g notice manual measurement may little difference mm tiny,information stainless steel 8 weight gram notice manual measurement may little difference mm tiny
558,https://m.media-amazon.com/images/I/71bpiR8cdvL.jpg,483370,item_weight,209.0 gram,23cm 18cm 16cm 209g,23cm 18cm 16cm 209g,23cm 18cm 16cm 209g
559,https://m.media-amazon.com/images/I/51zsbF57xoL.jpg,916768,item_weight,0.69 kilogram,"YUEMA Metal Bread Bin Material: Metal Color: Blue Size: 13.9""9.1""5.7' Weight: 0.69kg 1 THAZZIO7? 34. JUITHJHTUA J7) 494v 1 Scm/13. 9inch",yuema metal bread bin material metal color blue size weight 1 thazzio7 juithjhtua j7 494v 1 9inch,yuema metal bread bin material metal color blue size weight 1 thazzio7 juithjhtua j7 494v 1 9inch
560,https://m.media-amazon.com/images/I/81EQ4y+tcVL.jpg,881883,item_weight,200.0 gram,OTHER BRANDS 725y4 Pure string curtain Beads personalized monotonous decoration 200+ gram weight 400+ gram weight General drapability Better drapability 2009 400g,brands 725y4 pure string curtain beads personalized monotonous decoration gram weight gram weight general drapability better drapability 2009 400g,brands 725y4 pure string curtain beads personalized monotonous decoration gram weight gram weight general drapability better drapability 2009 400g
561,https://m.media-amazon.com/images/I/71OYbcdjB+L.jpg,731432,item_weight,360.0 gram,"NON USDA GMO GLUTEN Project ORGANIC VERIFIED FREE nongmoproject.org BBF BETTER BODY TM FOODS ORGANIC ENERGY BLEND GREEN COFFEE & MACA NATURAL ENERGY 4g FIBER 5g PROTEIN SOY, GLUTEN & DAIRY FREE ME! SHAKE ME! NET WT 12.7 OZ (360g) BAKE ME! BLEND",non usda gmo gluten project organic verified free bbf better body tm foods organic energy blend green coffee maca natural energy 4g fiber 5g protein soy gluten dairy free shake net wt oz 360g bake blend,non usda gmo gluten project organic verified free bbf better body tm foods organic energy blend green coffee maca natural energy 4g fiber 5g protein soy gluten dairy free shake net wt ounce 360g bake blend
562,https://m.media-amazon.com/images/I/71j8SpEJsQL.jpg,731432,item_weight,360.0 gram,"FIBER 59 9 & PROTEIN A% BBFI BIEAMEEC B@DY cuurEM FpODS' MEE ORGANIC EIERGY BLEND GREEN  COFFEE , NATURAL[ Fiber ENERGY MACA PROTEIN SOY; ( GLUTEN &  NETWT127 02 DaiRY ( 'FRee '(360g) Eo Gn Cu",fiber 59 9 protein bbfi bieameec b dy cuurem fpods mee organic eiergy blend green coffee natural fiber energy maca protein soy gluten netwt127 02 dairy 360g eo gn cu,fiber 59 9 protein bbfi bieameec b dy cuurem fpods mee organic eiergy blend green coffee natural fiber energy maca protein soy gluten netwt127 02 dairy 360g eo gn cu
563,https://m.media-amazon.com/images/I/81am0nSNV8L.jpg,731432,item_weight,360.0 gram,"DAILY VALUE 1009 OF VITAMINS B1 B2 B3 B6 UsdA GLUTEN oRgnic FREE BBF) BETTER BODY FOODS oRGAIIC ENERGY BLEND GREEN COFFEE & MACA NATURAL ENERGY 4g FIBER 5g PROTEIN SOY, GLUTEN & DAIRY FREE 8064 NET WT 12.7 0Z (360g) Shieve BEN",daily value 1009 vitamins b1 b2 b3 b6 usda gluten orgnic free bbf better body foods orgaiic energy blend green coffee maca natural energy 4g fiber 5g protein soy gluten dairy free 8064 net wt 0z 360g shieve ben,daily value 1009 vitamins b1 b2 b3 b6 usda gluten orgnic free bbf better body foods orgaiic energy blend green coffee maca natural energy 4g fiber 5g protein soy gluten dairy free 8064 net wt 0z 360g shieve ben
564,https://m.media-amazon.com/images/I/812FQj5EuzL.jpg,731432,item_weight,360.0 gram,craanic NOI-GMO USDA GLUTEN organic FREE BBF BETTER guten-frer B@DY F::DS' ORGANIC DAIRY-FREE ENVERGY BLEND GREEN COFFEE & MACA NATURAL ENERGY 4g FIBER 5g PROTEIN SOY; GLUTEN & DAIRY FREE BLEND ShAaa 7 0Z (360g) 04tn? ,craanic usda gluten organic free bbf better b dy f organic envergy blend green coffee maca natural energy 4g fiber 5g protein soy gluten dairy free blend shaaa 7 0z 360g 04tn,craanic usda gluten organic free bbf better b dy f organic envergy blend green coffee maca natural energy 4g fiber 5g protein soy gluten dairy free blend shaaa 7 0z 360g 04tn
565,https://m.media-amazon.com/images/I/71M8-w9P5CL.jpg,731432,item_weight,5.0 gram,"Nutrition Facts 27 servings per container Serving size 1.5 Tbsp (139) Amount per serving Calories 40 % Daily Value* Total Fat 0.59 1% Saturated Fat 0g 0 Trans Fat 0g Cholesterol 0% Sodium 4Omg 2% Total _Carbohydrate_6g 2% Dietary_Fiber 49 14% Total Sugars 1g Includes_0g_Added Sugars_ 0% Protein 5g Vitamin D Omcg 0 Calcium 32mg 2% Iron 0.7mg 4% Potassium 78mg_ 2% Thiamin 1.2mg 100% Riboflavin 1.3mg 100% Niacin 16mg 100% Vitamin Bs 1.7mg 100% The % Daily Value (DV) tells you how much a nutrient in a serving of food contributes to a daily diet. 2,000 calories a is used for general nutrition advice. INGREDIENTS: ORGANIC PEA PROTEIN, ORGANIC TAPIOCA FIBER, ORGANIC MACA POWDER, ORGANIC GREEN COFFEE EXTRACT , NATURAL FLAVOR; NIACIN , VITAMIN B6, RIBOFLAVIN (VITAMIN B2) , THIAMIN (VITAMIN B1). Omg day",nutrition facts 27 servings per container serving size tbsp 139 amount per serving calories 40 daily total fat 1 saturated fat 0g 0 trans fat 0g cholesterol 0 sodium 4omg 2 total 2 49 14 total sugars 1g 0 protein 5g vitamin omcg 0 calcium 32mg 2 iron 4 potassium 2 thiamin 100 riboflavin 100 niacin 16mg 100 vitamin bs 100 daily value dv tells much nutrient serving food contributes daily diet calories used general nutrition advice ingredients organic pea protein organic tapioca fiber organic maca powder organic green coffee extract natural flavor niacin vitamin b6 riboflavin vitamin b2 thiamin vitamin b1 omg day,nutrition facts 27 servings per container serving size tbsp 139 amount per serving calories 40 daily total fat 1 saturated fat 0g 0 trans fat 0g cholesterol 0 sodium 4omg 2 total 2 49 14 total sugars 1g 0 protein 5g vitamin omcg 0 calcium 32mg 2 iron 4 potassium 2 thiamin 100 riboflavin 100 niacin 16mg 100 vitamin bs 100 daily value dv tells much nutrient serving food contributes daily diet calories used general nutrition advice ingredients organic pea protein organic tapioca fiber organic maca powder organic green coffee extract natural flavor niacin vitamin b6 riboflavin vitamin b2 thiamin vitamin b1 omg day
